d_lt	d_den	d_schedule	total
T	D	07:00	208.99999836
T	D	07:05	85.99999932
T	D	07:10	35.99999975
T	D	07:15	78.99999939
T	D	07:20	93.99999916
T	D	07:25	21.99999982
T	D	07:30	26.99999976
T	D	07:35	12.99999989
T	D	07:40	19.99999985
T	D	07:45	31.99999974
T	D	07:50	54.99999957
T	D	07:55	17.99999987
T	D	08:00	87.99999934
T	D	08:05	12.99999989
T	D	08:10	14.99999988
T	D	08:15	53.99999962
T	D	08:20	6.99999995
T	D	08:25	70.99999945
T	D	08:30	63.99999957
T	D	08:35	35.99999978
T	D	08:40	49.99999961
T	D	08:45	65.99999948
T	D	08:50	1.99999998
T	D	08:55	44.99999965
T	D	09:00	46.99999966
T	D	09:05	15.99999986
T	D	09:10	39.99999971
T	D	09:15	40.99999969
T	D	09:20	79.99999949
T	D	09:25	69.99999956
T	D	09:30	128.99999913
T	D	09:35	65.99999961
T	D	09:40	100.99999932
T	D	09:45	106.99999936
T	D	09:50	91.99999950
T	D	09:55	49.99999974
T	D	10:00	139.99999925
T	D	10:05	17.99999992
T	D	10:10	59.99999962
T	D	10:15	77.99999955
T	D	10:20	130.99999922
T	D	10:25	47.99999968
T	D	10:30	17.99999991
T	D	10:35	87.99999947
T	D	10:40	19.99999988
T	D	10:45	51.99999966
T	D	10:50	30.99999979
T	D	10:55	66.99999952
T	D	11:00	35.99999972
T	D	11:05	33.99999980
T	D	11:10	25.99999978
T	D	11:15	41.99999966
T	D	11:20	51.99999955
T	D	11:25	46.99999964
T	D	11:30	13.99999990
T	D	11:35	35.99999971
T	D	11:40	56.99999958
T	D	11:45	57.99999959
T	D	11:50	72.99999952
T	D	11:55	48.99999970
T	D	12:00	88.99999947
T	D	12:05	37.99999980
T	D	12:10	100.99999930
T	D	12:15	100.99999938
T	D	12:20	36.99999980
T	D	12:25	90.99999937
T	D	12:30	101.99999934
T	D	12:35	113.99999931
T	D	12:40	47.99999968
T	D	12:45	35.99999981
T	D	12:50	50.99999965
T	D	12:55	60.99999959
T	D	13:00	73.99999955
T	D	13:05	6.99999994
T	D	13:10	46.99999966
T	D	13:15	53.99999958
T	D	13:20	86.99999948
T	D	13:25	19.99999987
T	D	13:30	17.99999986
T	D	13:35	41.99999969
T	D	13:40	67.99999948
T	D	13:45	58.99999958
T	D	13:50	20.99999985
T	D	13:55	22.99999983
T	D	14:00	103.99999939
T	D	14:05	41.99999971
T	D	14:10	35.99999976
T	D	14:15	66.99999957
T	D	14:20	117.99999922
T	D	14:25	105.99999926
T	D	14:30	78.99999944
T	D	14:35	29.99999981
T	D	14:40	93.99999940
T	D	14:45	78.99999952
T	D	14:50	37.99999973
T	D	14:55	91.99999935
T	D	15:00	43.99999969
T	D	15:05	33.99999979
T	D	15:10	38.99999972
T	D	15:15	50.99999968
T	D	15:20	59.99999957
T	D	15:25	31.99999977
T	D	15:30	23.99999983
T	D	15:35	32.99999978
T	D	15:40	5.99999996
T	D	15:45	13.99999990
T	D	15:50	46.99999971
T	D	15:55	22.99999981
T	D	16:00	55.99999963
T	D	16:05	27.99999981
T	D	16:10	29.99999979
T	D	16:15	28.99999980
T	D	16:20	122.99999930
T	D	16:25	53.99999965
T	D	16:30	89.99999937
T	D	16:35	59.99999968
T	D	16:40	95.99999943
T	D	16:45	61.99999957
T	D	16:50	79.99999949
T	D	16:55	81.99999943
T	D	17:00	97.99999944
T	D	17:05	15.99999990
T	D	17:10	33.99999977
T	D	17:15	87.99999950
T	D	17:20	65.99999962
T	D	17:25	25.99999984
T	D	17:30	39.99999973
T	D	17:35	33.99999980
T	D	17:40	50.99999967
T	D	17:45	49.99999957
T	D	17:50	59.99999951
T	D	17:55	23.99999985
T	D	18:00	21.99999982
T	D	18:05	17.99999989
T	D	18:10	5.99999995
T	D	18:15	27.99999981
T	D	18:20	51.99999968
T	D	18:25	13.99999990
T	D	18:30	39.99999973
T	D	18:35	53.99999967
T	D	18:40	28.99999980
T	D	18:45	40.99999972
T	D	18:50	61.99999959
T	D	18:55	45.99999974
T	E	19:00	34.99999977
T	E	19:05	35.99999980
T	E	19:10	19.99999989
T	E	19:15	38.99999976
T	E	19:20	33.99999980
T	E	19:25	41.99999975
T	E	19:30	20.99999985
T	E	19:35	13.99999993
T	E	19:40	3.99999997
T	E	19:45	50.99999963
T	E	19:50	41.99999973
T	E	19:55	5.99999996
T	E	20:00	53.99999969
T	E	20:05	1.99999999
T	E	20:10	11.99999995
T	E	20:15	44.99999971
T	E	20:20	22.99999986
T	E	20:25	55.99999964
T	E	20:30	83.99999950
T	E	20:35	169.99999892
T	E	20:40	1.99999999
T	E	20:45	98.99999943
T	E	20:50	95.99999947
T	E	20:55	110.99999938
T	E	21:00	51.99999968
T	E	21:05	103.99999944
T	E	21:10	67.99999965
T	E	21:15	97.99999947
T	E	21:20	86.99999955
T	E	21:25	77.99999955
T	E	21:30	69.99999964
T	E	21:35	85.99999959
T	E	21:40	64.99999947
T	E	21:45	16.99999989
T	E	21:50	43.99999964
T	E	21:55	21.99999987
T	E	22:00	42.99999967
T	E	22:05	15.99999988
T	E	22:10	19.99999985
T	E	22:15	20.99999985
T	E	22:20	11.99999990
T	E	22:25	14.99999989
T	E	22:30	0.99999999
T	E	22:35	7.99999993
T	E	22:40	8.99999995
T	E	22:45	5.99999997
T	N	00:15	27.99999983
T	N	02:35	1.99999999
T	N	03:00	2.99999998
T	N	03:10	1.99999998
T	N	03:15	1.99999999
T	N	03:20	1.99999998
T	N	04:00	3.99999997
T	N	04:30	1.99999999
T	N	05:00	15.99999988
T	N	05:05	9.99999993
T	N	05:10	9.99999993
T	N	05:15	7.99999995
T	N	05:20	1.99999999
T	N	05:25	3.99999998
T	N	05:30	11.99999993
T	N	05:35	8.99999995
T	N	05:40	5.99999997
T	N	05:45	9.99999995
T	N	05:50	3.99999998
T	N	05:55	9.99999994
T	N	06:00	41.99999976
T	N	06:05	22.99999987
T	N	06:10	17.99999989
T	N	06:15	13.99999991
T	N	06:20	11.99999993
T	N	06:25	18.99999989
T	N	06:30	26.99999985
T	N	06:35	30.99999982
T	N	06:40	21.99999977
T	N	06:45	51.99999943
T	N	23:00	3.99999998
T	N	23:05	4.99999997
T	N	23:10	18.99999988
T	N	23:30	1.99999999
T	N	23:45	9.99999994
