d_lt	d_den	d_schedule	total
T	D	11:40	347.99999777
T	D	11:45	236.99999858
T	D	11:50	334.99999801
T	D	11:55	283.99999857
T	D	12:00	324.99999825
T	D	12:05	263.99999863
T	D	12:10	451.99999710
T	D	12:15	471.99999738
T	D	12:20	242.99999876
T	D	12:25	345.99999791
T	D	12:30	379.99999782
T	D	12:35	506.99999713
T	D	12:40	237.99999857
T	D	12:45	237.99999857
T	D	12:50	215.99999871
T	D	12:55	187.99999890
T	D	13:00	393.99999765
T	D	13:05	10.99999993
T	D	13:10	250.99999834
T	D	13:15	146.99999895
T	D	13:20	368.99999804
T	D	13:25	100.99999942
T	D	13:30	90.99999936
T	D	13:35	192.99999864
T	D	13:40	254.99999817
T	D	13:45	223.99999853
T	D	13:50	130.99999909
T	D	13:55	144.99999912
T	D	14:00	500.99999739
T	D	14:05	92.99999946
T	D	14:10	266.99999837
T	D	14:15	324.99999807
T	D	14:20	455.99999735
T	D	14:25	483.99999703
T	D	14:30	422.99999740
T	D	14:35	137.99999912
T	D	14:40	425.99999763
T	D	14:45	301.99999839
T	D	14:50	179.99999895
T	D	14:55	425.99999733
T	D	15:00	247.99999833
T	D	15:05	186.99999884
T	D	15:10	115.99999913
T	D	15:15	258.99999845
T	D	15:20	235.99999852
T	D	15:25	126.99999922
T	D	15:30	156.99999888
T	D	15:35	95.99999948
T	D	15:40	67.99999957
T	D	15:45	220.99999852
T	D	15:50	152.99999912
T	D	15:55	92.99999933
T	D	16:00	257.99999844
T	D	16:05	134.99999918
T	D	16:10	147.99999905
T	D	16:15	100.99999933
T	D	16:20	544.99999717
T	D	16:25	257.99999851
T	D	16:30	392.99999751
T	D	16:35	267.99999860
T	D	16:40	491.99999729
T	D	16:45	285.99999828
T	D	16:50	316.99999817
T	D	16:55	377.99999763
T	D	17:00	491.99999738
T	D	17:05	86.99999950
T	D	17:10	134.99999916
T	D	17:15	322.99999835
T	D	17:20	267.99999856
T	D	17:25	134.99999921
T	D	17:30	112.99999929
T	D	17:35	162.99999906
T	D	17:40	224.99999856
T	D	17:45	233.99999810
T	D	17:50	285.99999782
T	D	17:55	90.99999943
T	D	18:00	50.99999964
T	D	18:05	88.99999946
T	D	18:10	18.99999987
T	D	18:15	148.99999906
T	D	18:20	165.99999907
T	D	18:25	139.99999911
T	D	18:30	182.99999882
T	D	18:35	245.99999865
T	D	18:40	171.99999887
T	D	18:45	177.99999878
T	D	18:50	235.99999873
T	D	18:55	191.99999904
T	E	19:00	230.99999852
T	E	19:05	171.99999901
T	E	19:10	79.99999955
T	E	19:15	147.99999910
T	E	19:20	211.99999865
T	E	19:25	158.99999895
T	E	19:30	66.99999955
T	E	19:35	85.99999945
T	E	19:40	16.99999990
T	E	19:45	199.99999853
T	E	19:50	209.99999865
T	E	19:55	53.99999965
T	E	20:00	278.99999836
T	E	20:05	15.99999992
T	E	20:10	62.99999971
T	E	20:15	309.99999817
T	E	20:20	136.99999915
T	E	20:25	259.99999835
T	E	20:30	391.99999767
T	E	20:35	749.99999536
T	E	20:40	26.99999983
T	E	20:45	439.99999750
T	E	20:50	440.99999757
T	E	20:55	501.99999722
T	E	21:00	230.99999867
T	E	21:05	484.99999752
T	E	21:10	313.99999851
T	E	21:15	437.99999781
T	E	21:20	475.99999753
T	E	21:25	349.99999817
T	E	21:30	275.99999865
T	E	21:35	378.99999823
T	E	21:40	329.99999749
T	E	21:45	80.99999949
T	E	21:50	175.99999860
T	E	21:55	89.99999943
T	E	22:00	176.99999862
T	E	22:05	138.99999907
T	E	22:10	89.99999937
T	E	22:15	123.99999920
T	E	22:20	59.99999948
T	E	22:25	71.99999949
T	E	22:30	8.99999992
T	E	22:35	37.99999968
T	E	22:40	35.99999979
T	E	22:45	26.99999985
T	N	00:15	125.99999929
T	N	02:10	17.99999988
T	N	02:35	8.99999993
T	N	03:00	6.99999995
T	N	03:10	8.99999994
T	N	03:15	8.99999993
T	N	03:20	8.99999993
T	N	03:30	17.99999988
T	N	04:00	17.99999986
T	N	04:30	8.99999993
T	N	04:35	7.99999994
T	N	04:50	7.99999994
T	N	05:00	141.99999897
T	N	05:05	123.99999905
T	N	05:10	71.99999948
T	N	05:15	59.99999956
T	N	05:20	40.99999971
T	N	05:25	25.99999982
T	N	05:30	84.99999940
T	N	05:35	59.99999958
T	N	05:40	59.99999962
T	N	05:45	91.99999943
T	N	05:50	18.99999988
T	N	05:55	36.99999976
T	N	06:00	198.99999880
T	N	06:05	80.99999949
T	N	06:10	106.99999934
T	N	06:15	81.99999948
T	N	06:20	76.99999957
T	N	06:25	72.99999962
T	N	06:30	86.99999952
T	N	06:35	168.99999895
T	N	06:40	69.99999930
T	N	06:45	209.99999784
T	N	23:00	11.99999994
T	N	23:05	34.99999977
T	N	23:10	69.99999953
T	N	23:30	8.99999994
T	N	23:45	44.99999970
T	N	23:55	7.99999995
