d_lt	d_den	d_schedule	total
T	D	11:05	23.99999984
T	D	11:10	20.99999980
T	D	11:15	28.99999974
T	D	11:20	36.99999965
T	D	11:25	35.99999969
T	D	11:30	6.99999994
T	D	11:35	27.99999976
T	D	11:40	43.99999964
T	D	11:45	42.99999965
T	D	11:50	45.99999966
T	D	11:55	36.99999977
T	D	12:00	59.99999958
T	D	12:05	27.99999983
T	D	12:10	76.99999938
T	D	12:15	75.99999949
T	D	12:20	20.99999987
T	D	12:25	56.99999957
T	D	12:30	88.99999935
T	D	12:35	78.99999947
T	D	12:40	40.99999975
T	D	12:45	27.99999984
T	D	12:50	21.99999983
T	D	12:55	38.99999973
T	D	13:00	48.99999970
T	D	13:10	38.99999969
T	D	13:15	44.99999962
T	D	13:20	56.99999965
T	D	13:25	13.99999991
T	D	13:30	11.99999990
T	D	13:35	31.99999975
T	D	13:40	42.99999966
T	D	13:45	39.99999970
T	D	13:50	25.99999979
T	D	13:55	5.99999996
T	D	14:00	66.99999957
T	D	14:05	28.99999976
T	D	14:10	24.99999982
T	D	14:15	36.99999973
T	D	14:20	80.99999938
T	D	14:25	82.99999930
T	D	14:30	54.99999955
T	D	14:35	20.99999985
T	D	14:40	52.99999963
T	D	14:45	64.99999953
T	D	14:50	27.99999977
T	D	14:55	73.99999939
T	D	15:00	32.99999974
T	D	15:05	24.99999984
T	D	15:10	28.99999979
T	D	15:15	23.99999982
T	D	15:20	41.99999967
T	D	15:25	22.99999982
T	D	15:30	15.99999988
T	D	15:35	22.99999983
T	D	15:40	3.99999997
T	D	15:45	13.99999990
T	D	15:50	37.99999974
T	D	15:55	16.99999985
T	D	16:00	38.99999973
T	D	16:05	23.99999982
T	D	16:10	21.99999983
T	D	16:15	25.99999980
T	D	16:20	94.99999936
T	D	16:25	51.99999960
T	D	16:30	64.99999948
T	D	16:35	42.99999972
T	D	16:40	76.99999947
T	D	16:45	47.99999961
T	D	16:50	60.99999953
T	D	16:55	63.99999947
T	D	17:00	82.99999948
T	D	17:05	8.99999995
T	D	17:10	24.99999980
T	D	17:15	67.99999953
T	D	17:20	53.99999963
T	D	17:25	18.99999987
T	D	17:30	31.99999974
T	D	17:35	22.99999984
T	D	17:40	36.99999970
T	D	17:45	36.99999962
T	D	17:50	47.99999957
T	D	17:55	13.99999989
T	D	18:00	20.99999980
T	D	18:05	12.99999991
T	D	18:10	1.99999999
T	D	18:15	22.99999983
T	D	18:20	21.99999985
T	D	18:25	13.99999987
T	D	18:30	24.99999980
T	D	18:35	41.99999970
T	D	18:40	26.99999979
T	D	18:45	33.99999974
T	D	18:50	39.99999971
T	D	18:55	37.99999974
T	E	19:00	23.99999982
T	E	19:05	28.99999981
T	E	19:10	12.99999992
T	E	19:15	28.99999979
T	E	19:20	21.99999984
T	E	19:25	27.99999981
T	E	19:30	7.99999994
T	E	19:35	11.99999993
T	E	19:40	1.99999999
T	E	19:45	40.99999967
T	E	19:50	30.99999977
T	E	19:55	1.99999999
T	E	20:00	43.99999969
T	E	20:05	1.99999999
T	E	20:10	9.99999995
T	E	20:15	35.99999973
T	E	20:20	19.99999986
T	E	20:25	44.99999966
T	E	20:30	64.99999952
T	E	20:35	133.99999896
T	E	20:40	2.99999998
T	E	20:45	77.99999947
T	E	20:50	75.99999949
T	E	20:55	87.99999942
T	E	21:00	39.99999971
T	E	21:05	70.99999952
T	E	21:10	54.99999965
T	E	21:15	78.99999948
T	E	21:20	67.99999956
T	E	21:25	64.99999955
T	E	21:30	55.99999964
T	E	21:35	68.99999958
T	E	21:40	50.99999956
T	E	21:45	13.99999989
T	E	21:50	33.99999969
T	E	21:55	14.99999989
T	E	22:00	36.99999968
T	E	22:05	13.99999989
T	E	22:10	14.99999988
T	E	22:15	7.99999994
T	E	22:20	8.99999991
T	E	22:25	7.99999994
T	E	22:30	3.99999996
T	E	22:35	5.99999994
T	E	22:40	6.99999996
T	E	22:45	4.99999997
T	N	00:15	17.99999988
T	N	01:00	0.99999999
T	N	01:15	1.99999999
