d_lt	d_runway	d_myear	d_den	d_period	total
T	04	1979	D	S	2.00000000
T	04	1979	E	S	1.00000000
T	04	1980	D	L	9.00000000
T	04	1980	D	O	1.00000000
T	04	1980	D	S	4.00000000
T	04	1980	E	S	2.00000000
T	04	1981	D	L	3.00000000
T	04	1981	D	S	3.00000000
T	04	1981	E	S	2.00000000
T	04	1982	D	L	4.00000000
T	04	1982	D	O	1.00000000
T	04	1982	E	S	2.00000000
T	04	1983	D	L	5.00000000
T	04	1983	D	O	1.00000000
T	04	1983	D	S	2.00000000
T	04	1983	E	S	2.00000000
T	04	1984	D	L	4.00000000
T	04	1984	D	S	1.00000000
T	04	1984	E	S	2.00000000
T	04	1985	D	L	1.00000000
T	04	1985	D	O	1.00000000
T	04	1985	D	S	1.00000000
T	04	1985	E	L	1.00000000
T	04	1985	E	S	4.00000000
T	04	1986	D	L	2.00000000
T	04	1986	D	S	3.00000000
T	04	1986	E	O	2.00000000
T	04	1987	D	L	4.00000000
T	04	1987	D	S	3.00000000
T	04	1987	E	S	1.00000000
T	04	1988	D	D	1.00000000
T	04	1988	D	L	5.00000000
T	04	1988	D	O	1.00000000
T	04	1988	E	S	3.00000000
T	04	1989	D	L	4.00000000
T	04	1989	D	O	1.00000000
T	04	1989	D	S	2.00000000
T	04	1989	E	S	2.00000000
T	04	1990	D	L	8.00000000
T	04	1990	D	O	1.00000000
T	04	1990	D	S	2.00000000
T	04	1990	E	S	4.00000000
T	04	1991	D	L	4.00000000
T	04	1991	D	S	1.00000000
T	04	1991	E	S	1.00000000
T	04	1992	D	L	3.00000000
T	04	1992	D	O	1.00000000
T	04	1992	D	S	2.00000000
T	04	1992	E	S	1.00000000
T	04	1993	D	L	3.00000000
T	04	1993	D	S	1.00000000
T	04	1993	E	S	2.00000000
T	04	1994	D	L	3.00000000
T	04	1994	D	S	1.00000000
T	04	1994	E	O	2.00000000
T	04	1995	D	L	12.00000000
T	04	1995	D	O	2.00000000
T	04	1995	D	S	6.00000000
T	04	1995	E	S	3.00000000
T	04	1996	D	D	1.00000000
T	04	1996	D	L	4.00000000
T	04	1996	D	S	1.00000000
T	04	1996	E	S	4.00000000
T	04	1997	D	S	2.00000000
T	04	1997	E	S	1.00000000
T	04	1998	D	L	3.00000000
T	04	1998	D	S	1.00000000
T	04	1998	E	S	1.00000000
T	04	1999	D	L	9.00000000
T	04	1999	D	O	2.00000000
T	04	1999	D	S	1.00000000
T	04	1999	E	S	7.00000000
T	04	2000	D	L	6.00000000
T	04	2000	D	S	1.00000000
T	04	2000	E	S	2.00000000
T	04	2001	D	L	6.00000000
T	04	2001	D	O	1.00000000
T	04	2001	D	S	1.00000000
T	04	2001	E	O	1.00000000
T	04	2001	E	S	1.00000000
T	04	2002	D	L	1.00000000
T	04	2002	D	S	7.00000000
T	04	2002	E	S	1.00000000
T	04	2003	D	L	8.00000000
T	04	2003	D	S	4.00000000
T	04	2003	E	S	3.00000000
T	04	2004	D	L	3.00000000
T	04	2004	D	S	6.00000000
T	04	2004	E	S	2.00000000
T	04	2005	D	L	4.00000000
T	04	2005	D	O	3.00000000
T	04	2005	D	S	5.00000000
T	04	2005	E	S	3.00000000
T	04	2006	D	L	7.00000000
T	04	2006	D	O	1.00000000
T	04	2006	D	S	2.00000000
T	04	2006	E	S	4.00000000
T	04	2007	D	L	4.00000000
T	04	2007	D	O	1.00000000
T	04	2007	D	S	4.00000000
T	04	2007	E	L	1.00000000
T	04	2007	E	S	2.00000000
T	04	2008	D	L	6.00000000
T	04	2008	D	S	3.00000000
T	04	2008	E	O	1.00000000
T	04	2008	E	S	2.00000000
T	04	2009	D	L	3.00000000
T	04	2009	D	O	1.00000000
T	04	2009	D	S	2.00000000
T	04	2009	E	L	1.00000000
T	04	2009	E	S	1.00000000
T	04	2010	D	L	6.00000000
T	04	2010	D	S	7.00000000
T	04	2010	E	S	2.00000000
T	04	2011	D	L	7.00000000
T	04	2011	D	O	1.00000000
T	04	2011	D	S	4.00000000
T	04	2011	E	S	3.00000000
T	04	2012	D	L	4.00000000
T	04	2012	D	O	1.00000000
T	04	2012	D	S	5.00000000
T	04	2012	E	S	2.00000000
T	04	2013	D	D	3.00000000
T	04	2013	D	L	7.00000000
T	04	2013	D	O	1.00000000
T	04	2013	D	S	2.00000000
T	04	2013	E	S	4.00000000
T	04	2014	D	L	4.00000000
T	04	2014	D	S	4.00000000
T	04	2014	E	O	1.00000000
T	04	2014	E	S	2.00000000
T	04	2015	D	D	1.00000000
T	04	2015	D	L	3.00000000
T	04	2015	D	S	6.00000000
T	04	2015	E	O	1.00000000
T	04	2015	E	S	1.00000000
T	04	2016	D	L	5.00000000
T	04	2016	D	S	3.00000000
T	06	1971	D	D	33.00000000
T	06	1971	D	L	40.00000000
T	06	1971	D	O	1.00000000
T	06	1971	D	S	34.00000000
T	06	1971	E	L	10.00000000
T	06	1971	E	N	5.00000000
T	06	1971	E	O	17.00000000
T	06	1971	E	S	34.00000000
T	06	1971	N	N	77.00000000
T	06	1972	D	D	57.00000000
T	06	1972	D	L	105.00000000
T	06	1972	D	O	21.00000000
T	06	1972	D	S	104.00000000
T	06	1972	E	N	4.00000000
T	06	1972	E	S	94.00000000
T	06	1972	N	N	109.00000000
T	06	1973	D	D	61.00000000
T	06	1973	D	L	6.00000000
T	06	1973	D	O	5.00000000
T	06	1973	D	S	59.00000000
T	06	1973	E	N	3.00000000
T	06	1973	E	S	88.00000000
T	06	1973	N	N	37.00000000
T	06	1974	D	D	10.00000000
T	06	1974	D	L	5.00000000
T	06	1974	E	L	1.00000000
T	06	1974	E	N	6.00000000
T	06	1974	N	N	41.00000000
T	06	1975	D	D	24.00000000
T	06	1975	D	L	178.00000000
T	06	1975	D	O	61.00000000
T	06	1975	D	S	91.00000000
T	06	1975	E	L	29.00000000
T	06	1975	E	N	6.00000000
T	06	1975	E	O	7.00000000
T	06	1975	E	S	124.00000000
T	06	1975	N	N	58.00000000
T	06	1975	N	O	4.00000000
T	06	1976	D	D	25.00000000
T	06	1976	D	L	139.00000000
T	06	1976	D	S	181.00000000
T	06	1976	E	N	6.00000000
T	06	1976	E	S	12.00000000
T	06	1976	N	N	57.00000000
T	06	1976	N	O	4.00000000
T	06	1977	D	D	14.00000000
T	06	1977	D	L	6.00000000
T	06	1977	E	N	4.00000000
T	06	1977	E	S	88.00000000
T	06	1977	N	N	71.00000000
T	06	1978	D	D	25.00000000
T	06	1978	D	L	23.00000000
T	06	1978	D	O	6.00000000
T	06	1978	D	S	35.00000000
T	06	1978	E	L	31.00000000
T	06	1978	E	N	5.00000000
T	06	1978	E	S	69.00000000
T	06	1978	N	N	53.00000000
T	06	1979	D	D	9.00000000
T	06	1979	D	L	16.00000000
T	06	1979	D	O	18.00000000
T	06	1979	D	S	39.00000000
T	06	1979	E	L	31.00000000
T	06	1979	E	N	14.00000000
T	06	1979	E	O	9.00000000
T	06	1979	E	S	90.00000000
T	06	1979	N	N	111.00000000
T	06	1980	D	D	46.00000000
T	06	1980	D	S	20.00000000
T	06	1980	E	N	8.00000000
T	06	1980	E	O	1.00000000
T	06	1980	N	N	79.00000000
T	06	1981	D	D	10.00000000
T	06	1981	D	L	39.00000000
T	06	1981	D	S	19.00000000
T	06	1981	E	L	3.00000000
T	06	1981	E	N	7.00000000
T	06	1981	E	O	6.00000000
T	06	1981	E	S	11.00000000
T	06	1981	N	N	50.00000000
T	06	1982	D	D	15.00000000
T	06	1982	D	L	47.00000000
T	06	1982	D	S	127.00000000
T	06	1982	E	N	5.00000000
T	06	1982	N	N	43.00000000
T	06	1983	D	D	18.00000000
T	06	1983	D	L	2.00000000
T	06	1983	D	S	62.00000000
T	06	1983	E	N	5.00000000
T	06	1983	N	N	47.00000000
T	06	1984	D	D	64.00000000
T	06	1984	D	S	126.00000000
T	06	1984	E	N	6.00000000
T	06	1984	E	S	202.00000000
T	06	1984	N	N	78.00000000
T	06	1985	D	D	29.00000000
T	06	1985	D	L	33.00000000
T	06	1985	E	L	25.00000000
T	06	1985	E	N	11.00000000
T	06	1985	E	S	11.00000000
T	06	1985	N	N	89.00000000
T	06	1985	N	O	2.00000000
T	06	1986	D	D	37.00000000
T	06	1986	D	L	66.00000000
T	06	1986	D	O	25.00000000
T	06	1986	D	S	36.00000000
T	06	1986	E	L	1.00000000
T	06	1986	E	N	7.00000000
T	06	1986	E	O	1.00000000
T	06	1986	E	S	26.00000000
T	06	1986	N	N	113.00000000
T	06	1987	D	D	31.00000000
T	06	1987	D	L	51.00000000
T	06	1987	D	O	56.00000000
T	06	1987	D	S	218.00000000
T	06	1987	E	N	6.00000000
T	06	1987	E	O	4.00000000
T	06	1987	E	S	95.00000000
T	06	1987	N	N	71.00000000
T	06	1988	D	D	10.00000000
T	06	1988	D	L	77.00000000
T	06	1988	D	S	56.00000000
T	06	1988	E	N	4.00000000
T	06	1988	E	S	57.00000000
T	06	1988	N	N	54.00000000
T	06	1989	D	D	58.00000000
T	06	1989	D	L	47.00000000
T	06	1989	D	S	50.00000000
T	06	1989	E	N	10.00000000
T	06	1989	E	O	11.00000000
T	06	1989	E	S	98.00000000
T	06	1989	N	N	103.00000000
T	06	1990	D	D	20.00000000
T	06	1990	D	L	21.00000000
T	06	1990	D	O	10.00000000
T	06	1990	D	S	37.00000000
T	06	1990	E	L	30.00000000
T	06	1990	E	N	2.00000000
T	06	1990	E	O	3.00000000
T	06	1990	N	N	50.00000000
T	06	1991	D	D	9.00000000
T	06	1991	D	L	26.00000000
T	06	1991	D	O	58.00000000
T	06	1991	D	S	129.00000000
T	06	1991	E	L	30.00000000
T	06	1991	E	N	14.00000000
T	06	1991	E	O	3.00000000
T	06	1991	E	S	106.00000000
T	06	1991	N	N	84.00000000
T	06	1992	D	D	84.00000000
T	06	1992	D	L	149.00000000
T	06	1992	D	O	40.00000000
T	06	1992	D	S	218.00000000
T	06	1992	E	L	31.00000000
T	06	1992	E	N	3.00000000
T	06	1992	E	S	103.00000000
T	06	1992	N	N	61.00000000
T	06	1993	D	D	27.00000000
T	06	1993	D	L	196.00000000
T	06	1993	D	O	54.00000000
T	06	1993	D	S	139.00000000
T	06	1993	E	L	22.00000000
T	06	1993	E	N	13.00000000
T	06	1993	E	S	57.00000000
T	06	1993	N	N	56.00000000
T	06	1994	D	D	34.00000000
T	06	1994	D	L	118.00000000
T	06	1994	D	S	98.00000000
T	06	1994	E	N	2.00000000
T	06	1994	E	S	65.00000000
T	06	1994	N	N	83.00000000
T	06	1995	D	D	23.00000000
T	06	1995	D	L	45.00000000
T	06	1995	D	S	138.00000000
T	06	1995	E	N	3.00000000
T	06	1995	N	N	98.00000000
T	06	1996	D	D	24.00000000
T	06	1996	D	L	49.00000000
T	06	1996	D	O	26.00000000
T	06	1996	D	S	77.00000000
T	06	1996	E	L	28.00000000
T	06	1996	E	N	9.00000000
T	06	1996	E	O	2.00000000
T	06	1996	E	S	66.00000000
T	06	1996	N	N	110.00000000
T	06	1997	D	L	110.00000000
T	06	1997	D	O	28.00000000
T	06	1997	D	S	24.00000000
T	06	1997	E	N	3.00000000
T	06	1997	E	O	1.00000000
T	06	1997	E	S	31.00000000
T	06	1997	N	N	56.00000000
T	06	1998	D	D	26.00000000
T	06	1998	D	L	10.00000000
T	06	1998	D	O	6.00000000
T	06	1998	D	S	32.00000000
T	06	1998	E	N	2.00000000
T	06	1998	E	O	5.00000000
T	06	1998	N	N	13.00000000
T	06	1999	D	D	62.00000000
T	06	1999	D	L	20.00000000
T	06	1999	D	O	6.00000000
T	06	1999	D	S	122.00000000
T	06	1999	E	L	4.00000000
T	06	1999	E	N	1.00000000
T	06	1999	E	O	9.00000000
T	06	1999	E	S	39.00000000
T	06	1999	N	N	26.00000000
T	06	2000	D	D	7.00000000
T	06	2000	D	L	30.00000000
T	06	2000	E	L	4.00000000
T	06	2000	E	N	2.00000000
T	06	2000	N	N	31.00000000
T	06	2001	D	D	20.00000000
T	06	2001	E	N	4.00000000
T	06	2001	E	O	11.00000000
T	06	2001	E	S	29.00000000
T	06	2001	N	N	81.00000000
T	06	2002	D	D	35.00000000
T	06	2002	D	L	155.00000000
T	06	2002	D	O	1.00000000
T	06	2002	D	S	112.00000000
T	06	2002	E	L	22.00000000
T	06	2002	E	N	3.00000000
T	06	2002	E	O	11.00000000
T	06	2002	N	N	33.00000000
T	06	2003	D	D	8.00000000
T	06	2003	D	L	25.00000000
T	06	2003	D	O	1.00000000
T	06	2003	D	S	61.00000000
T	06	2003	E	L	3.00000000
T	06	2003	E	N	1.00000000
T	06	2003	E	S	48.00000000
T	06	2003	N	N	22.00000000
T	06	2004	D	D	37.00000000
T	06	2004	D	L	49.00000000
T	06	2004	D	O	6.00000000
T	06	2004	D	S	56.00000000
T	06	2004	E	L	26.00000000
T	06	2004	E	N	1.00000000
T	06	2004	E	O	1.00000000
T	06	2004	E	S	77.00000000
T	06	2004	N	N	3.00000000
T	06	2005	D	D	87.00000000
T	06	2005	D	L	64.00000000
T	06	2005	D	O	18.00000000
T	06	2005	D	S	108.00000000
T	06	2005	E	N	1.00000000
T	06	2005	E	O	5.00000000
T	06	2005	E	S	91.00000000
T	06	2005	N	N	19.00000000
T	06	2005	N	O	2.00000000
T	06	2006	D	D	14.00000000
T	06	2006	D	L	62.00000000
T	06	2006	D	O	1.00000000
T	06	2006	D	S	29.00000000
T	06	2006	E	L	2.00000000
T	06	2006	E	N	1.00000000
T	06	2006	E	S	23.00000000
T	06	2006	N	N	7.00000000
T	06	2006	N	O	6.00000000
T	06	2007	D	D	17.00000000
T	06	2007	D	L	47.00000000
T	06	2007	D	O	3.00000000
T	06	2007	D	S	17.00000000
T	06	2007	E	N	2.00000000
T	06	2007	E	O	5.00000000
T	06	2007	E	S	73.00000000
T	06	2007	N	N	28.00000000
T	06	2007	N	O	6.00000000
T	06	2008	D	D	20.00000000
T	06	2008	D	L	77.00000000
T	06	2008	D	S	124.00000000
T	06	2008	E	N	1.00000000
T	06	2008	E	O	6.00000000
T	06	2008	N	N	25.00000000
T	06	2008	N	O	4.00000000
T	06	2009	D	D	17.00000000
T	06	2009	D	S	47.00000000
T	06	2009	E	N	4.00000000
T	06	2009	E	O	3.00000000
T	06	2009	E	S	20.00000000
T	06	2009	N	N	40.00000000
T	06	2010	D	D	85.00000000
T	06	2010	D	L	229.00000000
T	06	2010	D	O	19.00000000
T	06	2010	D	S	190.00000000
T	06	2010	E	L	58.00000000
T	06	2010	E	N	7.00000000
T	06	2010	E	O	11.00000000
T	06	2010	E	S	130.00000000
T	06	2010	N	N	63.00000000
T	06	2011	D	D	35.00000000
T	06	2011	D	L	12.00000000
T	06	2011	D	O	14.00000000
T	06	2011	D	S	67.00000000
T	06	2011	E	N	7.00000000
T	06	2011	E	O	2.00000000
T	06	2011	N	N	38.00000000
T	06	2012	D	D	41.00000000
T	06	2012	D	L	19.00000000
T	06	2012	E	N	4.00000000
T	06	2012	E	O	10.00000000
T	06	2012	N	N	23.00000000
T	06	2012	N	O	2.00000000
T	06	2013	D	D	35.00000000
T	06	2013	D	L	7.00000000
T	06	2013	D	O	4.00000000
T	06	2013	D	S	23.00000000
T	06	2013	E	N	7.00000000
T	06	2013	E	O	3.00000000
T	06	2013	E	S	57.00000000
T	06	2013	N	N	69.00000000
T	06	2013	N	O	6.00000000
T	06	2014	D	D	69.00000000
T	06	2014	D	L	68.00000000
T	06	2014	D	O	24.00000000
T	06	2014	E	L	23.00000000
T	06	2014	E	O	1.00000000
T	06	2014	E	S	51.00000000
T	06	2014	N	N	15.00000000
T	06	2014	N	O	1.00000000
T	06	2015	D	D	25.00000000
T	06	2015	D	L	56.00000000
T	06	2015	D	O	10.00000000
T	06	2015	D	S	5.00000000
T	06	2015	E	L	30.00000000
T	06	2015	E	O	17.00000000
T	06	2015	E	S	70.00000000
T	06	2015	N	N	20.00000000
T	06	2015	N	O	2.00000000
T	06	2016	D	D	24.00000000
T	06	2016	D	L	39.00000000
T	06	2016	E	S	16.00000000
T	06	2016	N	N	9.00000000
T	09	1971	D	D	1379.00000000
T	09	1971	D	L	3684.00000000
T	09	1971	D	O	286.00000000
T	09	1971	D	S	7174.00000000
T	09	1971	E	L	536.00000000
T	09	1971	E	O	38.00000000
T	09	1971	E	S	2892.00000000
T	09	1971	N	N	9.00000000
T	09	1971	N	O	28.00000000
T	09	1972	D	D	1577.00000000
T	09	1972	D	L	3362.00000000
T	09	1972	D	O	498.00000000
T	09	1972	D	S	8646.00000000
T	09	1972	E	L	578.00000000
T	09	1972	E	O	85.00000000
T	09	1972	E	S	3128.00000000
T	09	1972	N	N	6.00000000
T	09	1972	N	O	44.00000000
T	09	1973	D	D	1389.00000000
T	09	1973	D	L	2646.00000000
T	09	1973	D	O	240.00000000
T	09	1973	D	S	6798.00000000
T	09	1973	E	L	163.00000000
T	09	1973	E	O	66.00000000
T	09	1973	E	S	2698.00000000
T	09	1973	N	N	11.00000000
T	09	1973	N	O	36.00000000
T	09	1974	D	D	1688.00000000
T	09	1974	D	L	1978.00000000
T	09	1974	D	O	175.00000000
T	09	1974	D	S	7458.00000000
T	09	1974	E	L	172.00000000
T	09	1974	E	O	47.00000000
T	09	1974	E	S	2773.00000000
T	09	1974	N	N	17.00000000
T	09	1974	N	O	21.00000000
T	09	1975	D	D	1419.00000000
T	09	1975	D	L	2907.00000000
T	09	1975	D	O	295.00000000
T	09	1975	D	S	7222.00000000
T	09	1975	E	L	470.00000000
T	09	1975	E	O	43.00000000
T	09	1975	E	S	2796.00000000
T	09	1975	N	N	3.00000000
T	09	1975	N	O	26.00000000
T	09	1976	D	D	1784.00000000
T	09	1976	D	L	3987.00000000
T	09	1976	D	O	469.00000000
T	09	1976	D	S	9335.00000000
T	09	1976	E	L	704.00000000
T	09	1976	E	O	130.00000000
T	09	1976	E	S	3912.00000000
T	09	1976	N	N	8.00000000
T	09	1976	N	O	58.00000000
T	09	1977	D	D	1308.00000000
T	09	1977	D	L	2505.00000000
T	09	1977	D	O	270.00000000
T	09	1977	D	S	7638.00000000
T	09	1977	E	L	545.00000000
T	09	1977	E	N	1.00000000
T	09	1977	E	O	88.00000000
T	09	1977	E	S	3037.00000000
T	09	1977	N	N	12.00000000
T	09	1977	N	O	52.00000000
T	09	1978	D	D	1543.00000000
T	09	1978	D	L	2902.00000000
T	09	1978	D	O	307.00000000
T	09	1978	D	S	9445.00000000
T	09	1978	E	L	600.00000000
T	09	1978	E	O	97.00000000
T	09	1978	E	S	3612.00000000
T	09	1978	N	N	10.00000000
T	09	1978	N	O	54.00000000
T	09	1979	D	D	1272.00000000
T	09	1979	D	L	3770.00000000
T	09	1979	D	O	576.00000000
T	09	1979	D	S	7217.00000000
T	09	1979	E	L	586.00000000
T	09	1979	E	O	83.00000000
T	09	1979	E	S	3154.00000000
T	09	1979	N	N	11.00000000
T	09	1979	N	O	83.00000000
T	09	1980	D	D	1592.00000000
T	09	1980	D	L	2931.00000000
T	09	1980	D	O	480.00000000
T	09	1980	D	S	8608.00000000
T	09	1980	E	L	506.00000000
T	09	1980	E	O	88.00000000
T	09	1980	E	S	3896.00000000
T	09	1980	N	N	13.00000000
T	09	1980	N	O	48.00000000
T	09	1981	D	D	1455.00000000
T	09	1981	D	L	2511.00000000
T	09	1981	D	O	152.00000000
T	09	1981	D	S	7277.00000000
T	09	1981	E	L	268.00000000
T	09	1981	E	O	47.00000000
T	09	1981	E	S	3424.00000000
T	09	1981	N	N	21.00000000
T	09	1981	N	O	25.00000000
T	09	1982	D	D	1401.00000000
T	09	1982	D	L	2608.00000000
T	09	1982	D	O	290.00000000
T	09	1982	D	S	7310.00000000
T	09	1982	E	L	299.00000000
T	09	1982	E	O	76.00000000
T	09	1982	E	S	3151.00000000
T	09	1982	N	N	10.00000000
T	09	1982	N	O	34.00000000
T	09	1983	D	D	1101.00000000
T	09	1983	D	L	2188.00000000
T	09	1983	D	O	306.00000000
T	09	1983	D	S	5519.00000000
T	09	1983	E	L	295.00000000
T	09	1983	E	O	108.00000000
T	09	1983	E	S	2441.00000000
T	09	1983	N	N	9.00000000
T	09	1983	N	O	29.00000000
T	09	1984	D	D	1511.00000000
T	09	1984	D	L	2876.00000000
T	09	1984	D	O	352.00000000
T	09	1984	D	S	8210.00000000
T	09	1984	E	L	369.00000000
T	09	1984	E	O	57.00000000
T	09	1984	E	S	3431.00000000
T	09	1984	N	N	3.00000000
T	09	1984	N	O	45.00000000
T	09	1985	D	D	1295.00000000
T	09	1985	D	L	3082.00000000
T	09	1985	D	O	448.00000000
T	09	1985	D	S	7792.00000000
T	09	1985	E	L	599.00000000
T	09	1985	E	N	1.00000000
T	09	1985	E	O	65.00000000
T	09	1985	E	S	3483.00000000
T	09	1985	N	N	7.00000000
T	09	1985	N	O	38.00000000
T	09	1986	D	D	1104.00000000
T	09	1986	D	L	2907.00000000
T	09	1986	D	O	452.00000000
T	09	1986	D	S	6975.00000000
T	09	1986	E	L	583.00000000
T	09	1986	E	O	98.00000000
T	09	1986	E	S	2963.00000000
T	09	1986	N	N	2.00000000
T	09	1986	N	O	45.00000000
T	09	1987	D	D	1256.00000000
T	09	1987	D	L	3492.00000000
T	09	1987	D	O	540.00000000
T	09	1987	D	S	7086.00000000
T	09	1987	E	L	509.00000000
T	09	1987	E	O	70.00000000
T	09	1987	E	S	3346.00000000
T	09	1987	N	N	4.00000000
T	09	1987	N	O	31.00000000
T	09	1988	D	D	1477.00000000
T	09	1988	D	L	2633.00000000
T	09	1988	D	O	247.00000000
T	09	1988	D	S	6480.00000000
T	09	1988	E	L	303.00000000
T	09	1988	E	O	64.00000000
T	09	1988	E	S	3167.00000000
T	09	1988	N	N	2.00000000
T	09	1988	N	O	50.00000000
T	09	1989	D	D	1317.00000000
T	09	1989	D	L	2950.00000000
T	09	1989	D	O	266.00000000
T	09	1989	D	S	6497.00000000
T	09	1989	E	L	419.00000000
T	09	1989	E	O	86.00000000
T	09	1989	E	S	2942.00000000
T	09	1989	N	N	11.00000000
T	09	1989	N	O	36.00000000
T	09	1990	D	D	961.00000000
T	09	1990	D	L	1765.00000000
T	09	1990	D	O	138.00000000
T	09	1990	D	S	5076.00000000
T	09	1990	E	L	190.00000000
T	09	1990	E	O	64.00000000
T	09	1990	E	S	1876.00000000
T	09	1990	N	N	13.00000000
T	09	1990	N	O	23.00000000
T	09	1991	D	D	1334.00000000
T	09	1991	D	L	3074.00000000
T	09	1991	D	O	440.00000000
T	09	1991	D	S	7414.00000000
T	09	1991	E	L	441.00000000
T	09	1991	E	O	155.00000000
T	09	1991	E	S	2932.00000000
T	09	1991	N	N	5.00000000
T	09	1991	N	O	46.00000000
T	09	1992	D	D	1268.00000000
T	09	1992	D	L	3255.00000000
T	09	1992	D	O	295.00000000
T	09	1992	D	S	6755.00000000
T	09	1992	E	L	412.00000000
T	09	1992	E	O	101.00000000
T	09	1992	E	S	2837.00000000
T	09	1992	N	N	7.00000000
T	09	1992	N	O	49.00000000
T	09	1993	D	D	1281.00000000
T	09	1993	D	L	3895.00000000
T	09	1993	D	O	427.00000000
T	09	1993	D	S	7119.00000000
T	09	1993	E	L	617.00000000
T	09	1993	E	O	71.00000000
T	09	1993	E	S	3083.00000000
T	09	1993	N	O	28.00000000
T	09	1994	D	D	1196.00000000
T	09	1994	D	L	2949.00000000
T	09	1994	D	O	394.00000000
T	09	1994	D	S	6868.00000000
T	09	1994	E	L	447.00000000
T	09	1994	E	N	4.00000000
T	09	1994	E	O	98.00000000
T	09	1994	E	S	2954.00000000
T	09	1994	N	N	13.00000000
T	09	1994	N	O	27.00000000
T	09	1995	D	D	1659.00000000
T	09	1995	D	L	2633.00000000
T	09	1995	D	O	262.00000000
T	09	1995	D	S	8549.00000000
T	09	1995	E	L	387.00000000
T	09	1995	E	O	91.00000000
T	09	1995	E	S	2742.00000000
T	09	1995	N	N	11.00000000
T	09	1995	N	O	36.00000000
T	09	1996	D	D	1270.00000000
T	09	1996	D	L	3910.00000000
T	09	1996	D	O	754.00000000
T	09	1996	D	S	9379.00000000
T	09	1996	E	L	682.00000000
T	09	1996	E	O	78.00000000
T	09	1996	E	S	3710.00000000
T	09	1996	N	N	4.00000000
T	09	1996	N	O	37.00000000
T	09	1997	D	D	1398.00000000
T	09	1997	D	L	3218.00000000
T	09	1997	D	O	282.00000000
T	09	1997	D	S	8442.00000000
T	09	1997	E	L	371.00000000
T	09	1997	E	O	66.00000000
T	09	1997	E	S	2894.00000000
T	09	1997	N	N	13.00000000
T	09	1997	N	O	52.00000000
T	09	1998	D	D	1063.00000000
T	09	1998	D	L	2080.00000000
T	09	1998	D	O	198.00000000
T	09	1998	D	S	5602.00000000
T	09	1998	E	L	209.00000000
T	09	1998	E	O	90.00000000
T	09	1998	E	S	2340.00000000
T	09	1998	N	N	3.00000000
T	09	1998	N	O	38.00000000
T	09	1999	D	D	951.00000000
T	09	1999	D	L	1522.00000000
T	09	1999	D	O	197.00000000
T	09	1999	D	S	5048.00000000
T	09	1999	E	L	178.00000000
T	09	1999	E	O	78.00000000
T	09	1999	E	S	2270.00000000
T	09	1999	N	N	7.00000000
T	09	1999	N	O	29.00000000
T	09	2000	D	D	1227.00000000
T	09	2000	D	L	2001.00000000
T	09	2000	D	O	217.00000000
T	09	2000	D	S	4201.00000000
T	09	2000	E	L	237.00000000
T	09	2000	E	N	2.00000000
T	09	2000	E	O	65.00000000
T	09	2000	E	S	2156.00000000
T	09	2000	N	N	12.00000000
T	09	2000	N	O	18.00000000
T	09	2001	D	D	985.00000000
T	09	2001	D	L	1926.00000000
T	09	2001	D	O	336.00000000
T	09	2001	D	S	5624.00000000
T	09	2001	E	L	239.00000000
T	09	2001	E	O	76.00000000
T	09	2001	E	S	2228.00000000
T	09	2001	N	N	5.00000000
T	09	2001	N	O	30.00000000
T	09	2002	D	D	1530.00000000
T	09	2002	D	L	2864.00000000
T	09	2002	D	O	383.00000000
T	09	2002	D	S	7535.00000000
T	09	2002	E	L	671.00000000
T	09	2002	E	O	122.00000000
T	09	2002	E	S	2940.00000000
T	09	2002	N	N	8.00000000
T	09	2002	N	O	31.00000000
T	09	2003	D	D	1484.00000000
T	09	2003	D	L	2811.00000000
T	09	2003	D	O	344.00000000
T	09	2003	D	S	7189.00000000
T	09	2003	E	L	378.00000000
T	09	2003	E	O	60.00000000
T	09	2003	E	S	2735.00000000
T	09	2003	N	N	18.00000000
T	09	2003	N	O	31.00000000
T	09	2004	D	D	953.00000000
T	09	2004	D	L	1571.00000000
T	09	2004	D	O	226.00000000
T	09	2004	D	S	5616.00000000
T	09	2004	E	L	348.00000000
T	09	2004	E	O	46.00000000
T	09	2004	E	S	2351.00000000
T	09	2004	N	N	7.00000000
T	09	2004	N	O	41.00000000
T	09	2005	D	D	1317.00000000
T	09	2005	D	L	2073.00000000
T	09	2005	D	O	284.00000000
T	09	2005	D	S	6178.00000000
T	09	2005	E	L	211.00000000
T	09	2005	E	O	41.00000000
T	09	2005	E	S	2458.00000000
T	09	2005	N	N	16.00000000
T	09	2005	N	O	25.00000000
T	09	2006	D	D	865.00000000
T	09	2006	D	L	2234.00000000
T	09	2006	D	O	300.00000000
T	09	2006	D	S	5081.00000000
T	09	2006	E	L	361.00000000
T	09	2006	E	O	104.00000000
T	09	2006	E	S	2019.00000000
T	09	2006	N	N	2.00000000
T	09	2006	N	O	24.00000000
T	09	2007	D	D	1111.00000000
T	09	2007	D	L	2171.00000000
T	09	2007	D	O	171.00000000
T	09	2007	D	S	6023.00000000
T	09	2007	E	L	330.00000000
T	09	2007	E	O	68.00000000
T	09	2007	E	S	2280.00000000
T	09	2007	N	N	4.00000000
T	09	2007	N	O	16.00000000
T	09	2008	D	D	1123.00000000
T	09	2008	D	L	2254.00000000
T	09	2008	D	O	251.00000000
T	09	2008	D	S	6485.00000000
