d_lt	d_den	d_schedule	total
L	D	15:55	133.99999872
L	D	16:00	139.99999872
L	D	16:05	72.99999932
L	D	16:10	49.99999954
L	D	16:15	37.99999966
L	D	16:20	49.99999958
L	D	16:25	13.99999987
L	D	16:30	18.99999983
L	D	16:35	17.99999985
L	D	16:40	4.99999995
L	D	16:45	10.99999991
L	D	16:50	28.99999976
L	D	16:55	33.99999971
L	D	17:00	72.99999935
L	D	17:05	4.99999996
L	D	17:10	33.99999971
L	D	17:15	44.99999960
L	D	17:20	29.99999973
L	D	17:25	4.99999996
L	D	17:30	44.99999960
L	D	17:35	59.99999949
L	D	17:40	5.99999994
L	D	17:45	57.99999944
L	D	17:50	49.99999953
L	D	17:55	60.99999943
L	D	18:00	67.99999935
L	D	18:05	37.99999964
L	D	18:10	33.99999970
L	D	18:15	20.99999980
L	D	18:20	57.99999951
L	D	18:25	71.99999936
L	D	18:30	50.99999955
L	D	18:35	26.99999975
L	D	18:40	26.99999975
L	D	18:45	79.99999931
L	D	18:50	45.99999963
L	D	18:55	173.99999850
L	E	19:00	82.99999926
L	E	19:05	66.99999942
L	E	19:10	1.99999998
L	E	19:15	187.99999835
L	E	19:20	58.99999948
L	E	19:25	52.99999954
L	E	19:30	32.99999971
L	E	19:35	214.99999810
L	E	19:40	28.99999976
L	E	19:45	112.99999906
L	E	19:50	137.99999880
L	E	19:55	87.99999922
L	E	20:00	74.99999937
L	E	20:05	66.99999945
L	E	20:10	28.99999976
L	E	20:15	3.99999997
L	E	20:20	46.99999959
L	E	20:25	43.99999962
L	E	20:30	44.99999961
L	E	20:35	22.99999980
L	E	20:40	47.99999961
L	E	20:45	1.99999998
L	E	20:50	39.99999967
L	E	20:55	53.99999957
L	E	21:00	45.99999961
L	E	21:05	52.99999957
L	E	21:10	43.99999964
L	E	21:20	49.99999958
L	E	21:25	48.99999960
L	E	21:30	26.99999976
L	E	21:35	21.99999982
L	E	21:40	16.99999984
L	E	21:45	37.99999962
L	E	21:50	28.99999973
L	E	21:55	84.99999920
L	E	22:00	72.99999933
L	E	22:05	19.99999982
L	E	22:10	25.99999976
L	E	22:15	69.99999932
L	E	22:20	63.99999942
L	E	22:25	40.99999962
L	E	22:30	40.99999963
L	E	22:35	23.99999979
L	E	22:40	9.99999994
L	E	22:45	16.99999991
L	E	22:50	32.99999982
L	E	22:55	50.99999972
L	N	00:00	5.99999996
L	N	00:05	14.99999991
L	N	00:10	41.99999976
L	N	00:15	29.99999982
L	N	00:20	14.99999990
L	N	00:25	22.99999987
L	N	00:30	29.99999982
L	N	00:35	3.99999998
L	N	00:40	5.99999997
L	N	00:45	2.99999998
L	N	00:50	7.99999996
L	N	00:55	4.99999997
L	N	01:00	11.99999993
L	N	01:05	8.99999995
L	N	01:10	9.99999994
L	N	01:15	13.99999991
L	N	01:20	9.99999994
L	N	01:25	3.99999998
L	N	01:30	4.99999997
L	N	01:35	9.99999994
L	N	01:40	4.99999997
L	N	01:45	5.99999997
L	N	01:50	7.99999995
L	N	01:55	7.99999995
L	N	02:00	3.99999997
L	N	02:05	1.99999999
L	N	02:10	1.99999998
L	N	02:15	1.00000000
L	N	02:20	13.99999991
L	N	02:25	1.99999999
L	N	02:35	4.99999997
L	N	02:40	8.99999995
L	N	02:45	1.99999999
L	N	02:55	4.99999997
L	N	03:00	1.99999999
L	N	03:05	0.99999999
L	N	03:20	0.99999999
L	N	03:25	1.99999999
L	N	03:30	5.99999996
L	N	03:35	1.99999999
L	N	03:40	1.99999999
L	N	03:45	1.99999999
L	N	04:30	8.99999994
L	N	04:40	8.99999993
L	N	04:50	8.99999994
L	N	05:05	6.99999995
L	N	05:10	31.99999977
L	N	05:30	8.99999994
L	N	05:35	15.99999990
L	N	05:40	6.99999995
L	N	05:50	31.99999981
L	N	05:55	17.99999989
L	N	06:00	71.99999961
L	N	06:10	13.99999992
L	N	06:15	11.99999994
L	N	06:20	2.99999998
L	N	06:25	24.99999987
L	N	06:30	13.99999993
L	N	06:35	80.99999956
L	N	06:40	29.99999969
L	N	06:45	1.99999998
L	N	06:50	117.99999879
L	N	06:55	74.99999923
L	N	23:10	23.99999986
L	N	23:15	12.99999992
L	N	23:20	6.99999996
L	N	23:25	5.99999996
L	N	23:30	10.99999994
L	N	23:35	23.99999987
L	N	23:40	4.99999997
L	N	23:45	12.99999993
L	N	23:50	22.99999988
L	N	23:55	12.99999993
T	D	07:00	235.99999814
T	D	07:05	102.99999917
T	D	07:10	37.99999973
T	D	07:15	93.99999928
T	D	07:20	105.99999909
T	D	07:25	25.99999980
T	D	07:30	26.99999977
T	D	07:35	13.99999989
T	D	07:40	21.99999985
T	D	07:45	32.99999976
T	D	07:50	67.99999947
T	D	07:55	18.99999987
T	D	08:00	109.99999910
T	D	08:05	10.99999990
T	D	08:10	15.99999986
T	D	08:15	56.99999959
T	D	08:20	13.99999988
T	D	08:25	82.99999930
T	D	08:30	72.99999948
T	D	08:35	34.99999976
T	D	08:40	66.99999946
T	D	08:45	63.99999948
T	D	08:55	50.99999959
T	D	09:00	53.99999959
T	D	09:05	24.99999978
T	D	09:10	42.99999967
T	D	09:15	38.99999968
T	D	09:20	99.99999936
T	D	09:25	66.99999955
T	D	09:30	145.99999896
T	D	09:35	76.99999951
T	D	09:40	111.99999921
T	D	09:45	125.99999921
T	D	09:50	106.99999937
T	D	09:55	54.99999969
T	D	10:00	146.99999906
T	D	10:05	25.99999987
T	D	10:10	63.99999957
T	D	10:15	89.99999941
T	D	10:20	144.99999902
T	D	10:25	56.99999962
T	D	10:30	20.99999988
T	D	10:35	95.99999939
T	D	10:40	16.99999989
T	D	10:45	48.99999968
T	D	10:50	31.99999979
T	D	10:55	75.99999946
T	D	11:00	36.99999971
T	D	11:05	37.99999977
T	D	11:10	28.99999977
T	D	11:15	50.99999960
T	D	11:20	52.99999954
T	D	11:25	52.99999961
T	D	11:30	17.99999986
T	D	11:35	40.99999968
T	D	11:40	68.99999949
T	D	11:45	65.99999952
T	D	11:50	65.99999956
T	D	11:55	64.99999963
T	D	12:00	90.99999943
T	D	12:05	42.99999975
T	D	12:10	113.99999916
T	D	12:15	127.99999917
T	D	12:20	39.99999977
T	D	12:25	93.99999934
T	D	12:30	127.99999915
T	D	12:35	127.99999915
T	D	12:40	48.99999970
T	D	12:45	50.99999969
T	D	12:50	53.99999965
T	D	12:55	67.99999954
T	D	13:00	81.99999948
T	D	13:05	7.99999993
T	D	13:10	54.99999960
T	D	13:15	61.99999951
T	D	13:20	104.99999937
T	D	13:25	22.99999985
T	D	13:30	16.99999987
T	D	13:35	46.99999964
T	D	13:40	75.99999940
T	D	13:45	65.99999952
T	D	13:50	37.99999971
T	D	13:55	10.99999994
T	D	14:00	111.99999933
T	D	14:05	45.99999968
T	D	14:10	40.99999974
T	D	14:15	75.99999951
T	D	14:20	123.99999917
T	D	14:25	121.99999911
T	D	14:30	87.99999939
T	D	14:35	34.99999976
T	D	14:40	85.99999943
T	D	14:45	92.99999941
T	D	14:50	40.99999972
T	D	14:55	107.99999924
T	D	15:00	49.99999963
T	D	15:05	33.99999980
T	D	15:10	55.99999962
T	D	15:15	49.99999967
T	D	15:20	70.99999952
T	D	15:25	37.99999974
T	D	15:30	29.99999979
T	D	15:35	32.99999978
T	D	15:40	12.99999991
T	D	15:45	20.99999985
T	D	15:50	53.99999967
T	D	15:55	26.99999980
T	D	16:00	62.99999958
T	D	16:05	31.99999979
T	D	16:10	36.99999975
T	D	16:15	30.99999977
T	D	16:20	137.99999921
T	D	16:25	65.99999958
T	D	16:30	96.99999931
T	D	16:35	69.99999959
T	D	16:40	112.99999931
T	D	16:45	69.99999951
T	D	16:50	96.99999935
T	D	16:55	92.99999935
T	D	17:00	116.99999928
T	D	17:05	17.99999988
T	D	17:10	39.99999970
T	D	17:15	96.99999940
T	D	17:20	75.99999953
T	D	17:25	32.99999978
T	D	17:30	40.99999970
T	D	17:35	35.99999976
T	D	17:40	61.99999955
T	D	17:45	53.99999953
T	D	17:50	68.99999941
T	D	17:55	22.99999983
T	D	18:00	25.99999978
T	D	18:05	21.99999985
T	D	18:10	3.99999997
T	D	18:15	32.99999978
T	D	18:20	42.99999974
T	D	18:25	15.99999988
T	D	18:30	40.99999973
T	D	18:35	58.99999964
T	D	18:40	32.99999977
T	D	18:45	52.99999965
T	D	18:50	62.99999961
T	D	18:55	53.99999971
T	E	19:00	38.99999974
T	E	19:05	43.99999973
T	E	19:10	22.99999987
T	E	19:15	40.99999974
T	E	19:20	36.99999977
T	E	19:25	45.99999972
T	E	19:30	24.99999982
T	E	19:35	20.99999989
T	E	19:40	5.99999996
T	E	19:45	57.99999959
T	E	19:50	46.99999971
T	E	19:55	7.99999994
T	E	20:00	59.99999962
T	E	20:05	1.00000000
T	E	20:10	16.99999991
T	E	20:15	50.99999965
T	E	20:20	24.99999983
T	E	20:25	62.99999957
T	E	20:30	95.99999937
T	E	20:35	192.99999868
T	E	20:40	2.99999998
T	E	20:45	110.99999931
T	E	20:50	108.99999935
T	E	20:55	121.99999925
T	E	21:00	59.99999962
T	E	21:05	102.99999939
T	E	21:10	79.99999956
T	E	21:15	113.99999935
T	E	21:20	97.99999942
T	E	21:25	87.99999943
T	E	21:30	77.99999956
T	E	21:35	96.99999945
T	E	21:40	70.99999942
T	E	21:45	19.99999986
T	E	21:50	48.99999957
T	E	21:55	19.99999987
T	E	22:00	49.99999962
T	E	22:05	19.99999986
T	E	22:10	21.99999983
T	E	22:15	14.99999990
T	E	22:20	13.99999987
T	E	22:25	12.99999991
T	E	22:30	2.99999998
T	E	22:35	8.99999992
T	E	22:40	7.99999995
T	E	22:45	6.99999996
T	N	00:15	31.99999979
T	N	02:15	0.99999999
T	N	02:35	2.99999998
T	N	03:00	1.99999998
T	N	03:10	2.99999998
T	N	03:15	1.99999998
T	N	03:20	1.99999998
T	N	03:45	0.99999999
T	N	04:00	13.99999989
T	N	04:30	2.99999998
T	N	05:00	24.99999981
T	N	05:05	9.99999992
T	N	05:10	9.99999992
T	N	05:15	8.99999993
T	N	05:20	0.99999999
T	N	05:25	3.99999997
T	N	05:30	24.99999980
T	N	05:35	10.99999992
T	N	05:40	6.99999995
T	N	05:45	12.99999991
T	N	05:50	5.99999996
T	N	05:55	13.99999989
T	N	06:00	48.99999971
T	N	06:05	27.99999983
T	N	06:10	19.99999988
T	N	06:15	15.99999990
T	N	06:20	12.99999992
T	N	06:25	19.99999988
T	N	06:30	32.99999981
T	N	06:35	33.99999979
T	N	06:40	19.99999981
T	N	06:45	59.99999939
T	N	23:00	4.99999997
T	N	23:05	3.99999998
T	N	23:10	23.99999984
T	N	23:30	2.99999998
T	N	23:45	7.99999995
