d_lt	d_den	d_schedule	total
T	E	20:55	54.99999976
T	E	21:00	26.99999988
T	E	21:05	50.99999978
T	E	21:10	33.99999987
T	E	21:15	49.99999980
T	E	21:20	39.99999983
T	E	21:25	39.99999982
T	E	21:30	34.99999986
T	E	21:35	42.99999984
T	E	21:40	32.99999979
T	E	21:45	8.99999996
T	E	21:50	21.99999986
T	E	21:55	10.99999994
T	E	22:00	23.99999988
T	E	22:05	6.99999996
T	E	22:10	9.99999995
T	E	22:15	6.99999996
T	E	22:20	5.99999996
T	E	22:25	5.99999997
T	E	22:30	1.00000000
T	E	22:35	3.99999997
T	E	22:40	3.99999998
T	E	22:45	2.99999999
T	N	00:15	13.99999994
T	N	02:35	1.00000000
T	N	03:00	1.99999999
T	N	03:10	0.99999999
T	N	03:15	1.00000000
T	N	03:20	1.00000000
T	N	04:00	1.99999999
T	N	04:30	1.00000000
T	N	05:00	8.99999995
T	N	05:05	4.99999997
T	N	05:10	4.99999997
T	N	05:15	3.99999998
T	N	05:20	1.00000000
T	N	05:25	1.99999998
T	N	05:30	9.99999995
T	N	05:35	3.99999998
T	N	05:40	2.99999998
T	N	05:45	4.99999998
T	N	05:50	1.99999999
T	N	05:55	5.99999997
T	N	06:00	18.99999990
T	N	06:05	10.99999995
T	N	06:10	8.99999995
T	N	06:15	6.99999997
T	N	06:20	5.99999997
T	N	06:25	7.99999996
T	N	06:30	13.99999993
T	N	06:35	13.99999992
T	N	06:40	10.99999990
T	N	06:45	25.99999977
T	N	23:00	1.99999999
T	N	23:05	1.99999999
T	N	23:10	9.99999995
T	N	23:30	1.00000000
T	N	23:45	3.99999998
