d_lt	d_runway	d_myear	d_den	d_period	total
L	36C	1982	D		11624.25263600
L	36C	1982	E		2766.29559800
L	36C	1982	N		1141.69042000
L	36C	1983	D		10355.82444800
L	36C	1983	E		3043.82688400
L	36C	1983	N		1371.45817000
L	36C	1984	D		13879.57005400
L	36C	1984	E		3897.46102000
L	36C	1984	N		1446.00504000
L	36C	1985	D		13149.17183200
L	36C	1985	E		3231.18555000
L	36C	1985	N		1039.57142000
L	36C	1986	D		9492.17113200
L	36C	1986	E		2487.76239400
L	36C	1986	N		949.70670000
L	36C	1987	D		11417.85752800
L	36C	1987	E		3034.80962200
L	36C	1987	N		1305.08082000
L	36C	1988	D		10150.43125800
L	36C	1988	E		3003.75016400
L	36C	1988	N		1226.44919000
L	36C	1989	D		9764.69282800
L	36C	1989	E		2727.22079600
L	36C	1989	N		1106.96996000
L	36C	1990	D		9073.36940800
L	36C	1990	E		2354.50730000
L	36C	1990	N		1242.78823000
L	36C	1991	D		9958.06300200
L	36C	1991	E		2645.06352000
L	36C	1991	N		1250.95775000
L	36C	1992	D		10042.22411400
L	36C	1992	E		2548.87939200
L	36C	1992	N		1025.27476000
L	36C	1993	D		9593.36485000
L	36C	1993	E		2761.28600800
L	36C	1993	N		1260.14846000
L	36C	1994	D		9805.77146600
L	36C	1994	E		2718.20353400
L	36C	1994	N		1223.38562000
L	36C	1995	D		12132.22506200
L	36C	1995	E		3442.59024800
L	36C	1995	N		1597.14116000
L	36C	1996	D		11036.12677000
L	36C	1996	E		2627.02899600
L	36C	1996	N		1270.36036000
L	36C	1997	D		9119.45763600
L	36C	1997	E		2734.23422200
L	36C	1997	N		1160.07184000
L	36C	1998	D		10262.64607400
L	36C	1998	E		3238.19897600
L	36C	1998	N		1084.50378000
L	36C	1999	D		9236.68204200
L	36C	1999	E		2765.29368000
L	36C	1999	N		1136.58447000
L	36C	2000	D		10020.18191800
L	36C	2000	E		2859.47397200
L	36C	2000	N		1181.51683000
L	36C	2001	D		11631.26606200
L	36C	2001	E		3133.99950400
L	36C	2001	N		1327.54700000
L	36C	2002	D		8679.61563400
L	36C	2002	E		2557.89665400
L	36C	2002	N		1045.69856000
L	36C	2003	D		9349.89877600
L	36C	2003	E		2976.69837800
L	36C	2003	N		1160.07184000
L	36C	2004	D		9693.55665000
L	36C	2004	E		2908.56795400
L	36C	2004	N		1073.27069000
L	36C	2005	D		10951.96565800
L	36C	2005	E		3273.26610600
L	36C	2005	N		1296.91130000
L	36C	2006	D		9436.06372400
L	36C	2006	E		2737.23997600
L	36C	2006	N		1084.50378000
L	36C	2007	D		9869.89421800
L	36C	2007	E		2728.22271400
L	36C	2007	N		1258.10608000
L	36C	2008	D		8590.44493200
L	36C	2008	E		2387.57059400
L	36C	2008	N		1001.78739000
L	36C	2009	D		8108.52237400
L	36C	2009	E		2432.65690400
L	36C	2009	N		1035.48666000
L	36C	2010	D		10902.87167600
L	36C	2010	E		3356.42530000
L	36C	2010	N		1272.40274000
L	36R	1971	D		23616.20917800
L	36R	1971	E		7084.56217800
L	36R	1971	N		278.78487000
L	36R	1972	D		22634.32953800
L	36R	1972	E		6486.41713200
L	36R	1972	N		314.52652000
L	36R	1973	D		23146.30963600
L	36R	1973	E		7150.68876600
L	36R	1973	N		325.75961000
L	36R	1974	D		20415.08116800
L	36R	1974	E		5425.38597000
L	36R	1974	N		225.68299000
L	36R	1975	D		23577.13437600
L	36R	1975	E		6672.77388000
L	36R	1975	N		248.14917000
L	36R	1976	D		24179.28709400
L	36R	1976	E		6928.26297000
L	36R	1976	N		285.93320000
L	36R	1977	D		20985.17251000
L	36R	1977	E		5870.23756200
L	36R	1977	N		179.72944000
L	36R	1978	D		21413.99341400
L	36R	1978	E		5731.97287800
L	36R	1978	N		305.33581000
L	36R	1979	D		17884.23630000
L	36R	1979	E		5770.04576200
L	36R	1979	N		227.72537000
L	36R	1980	D		22691.43886400
L	36R	1980	E		6507.45741000
L	36R	1980	N		397.24291000
L	36R	1981	D		20871.95577600
L	36R	1981	E		6160.79378200
L	36R	1981	N		176.66587000
L	36R	1982	D		19692.69829000
L	36R	1982	E		5605.73121000
L	36R	1982	N		237.93727000
L	36R	1983	D		19181.72011000
L	36R	1983	E		5952.39483800
L	36R	1983	N		272.65773000
L	36R	1984	D		23243.49568200
L	36R	1984	E		6400.25218400
L	36R	1984	N		282.86963000
L	36R	1985	D		18507.42929600
L	36R	1985	E		5358.25746400
L	36R	1985	N		320.65366000
L	36R	1986	D		19574.47196600
L	36R	1986	E		6140.75542200
L	36R	1986	N		312.48414000
L	36R	1987	D		20797.81384400
L	36R	1987	E		6163.79953600
L	36R	1987	N		257.33988000
L	36R	1988	D		18862.10826800
L	36R	1988	E		6001.48882000
L	36R	1988	N		298.18748000
L	36R	1989	D		22478.03033000
L	36R	1989	E		6737.89855000
L	36R	1989	N		172.58111000
L	36R	1990	D		19756.82104200
L	36R	1990	E		5792.08795800
L	36R	1990	N		172.58111000
L	36R	1991	D		21316.80736800
L	36R	1991	E		6216.90119000
L	36R	1991	N		230.78894000
L	36R	1992	D		18746.88769800
L	36R	1992	E		5632.78299600
L	36R	1992	N		196.06848000
L	36R	1993	D		19928.14902000
L	36R	1993	E		6606.64729200
L	36R	1993	N		219.55585000
L	36R	1994	D		18414.25092200
L	36R	1994	E		5516.56050800
L	36R	1994	N		156.24207000
L	36R	1995	D		25042.94041000
L	36R	1995	E		7028.45477000
L	36R	1995	N		299.20867000
L	36R	1996	D		25011.88095200
L	36R	1996	E		7468.29677200
L	36R	1996	N		283.89082000
L	36R	1997	D		21762.66087800
L	36R	1997	E		6551.54180200
L	36R	1997	N		237.93727000
L	36R	1998	D		16876.30679200
L	36R	1998	E		5487.50488600
L	36R	1998	N		223.64061000
L	36R	1999	D		20023.33123000
L	36R	1999	E		5471.47419800
L	36R	1999	N		190.96253000
L	36R	2000	D		17356.22551400
L	36R	2000	E		5270.08868000
L	36R	2000	N		182.79301000
L	36R	2001	D		21714.56881400
L	36R	2001	E		6346.14861200
L	36R	2001	N		264.48821000
L	36R	2002	D		21029.25690200
L	36R	2002	E		6428.30588800
L	36R	2002	N		273.67892000
L	36R	2003	D		23090.20222800
L	36R	2003	E		7097.58711200
L	36R	2003	N		332.90794000
L	36R	2004	D		19873.04353000
L	36R	2004	E		6158.78994600
L	36R	2004	N		159.30564000
L	36R	2005	D		22557.18185200
L	36R	2005	E		7256.89207400
L	36R	2005	N		301.25105000
L	36R	2006	D		19914.12216800
L	36R	2006	E		6103.68445600
L	36R	2006	N		263.46702000
L	36R	2007	D		23497.98285400
L	36R	2007	E		6264.99325400
L	36R	2007	N		264.48821000
L	36R	2008	D		18563.53670400
L	36R	2008	E		5811.12440000
L	36R	2008	N		250.19155000
L	36R	2009	D		19563.45086800
L	36R	2009	E		5546.61804800
L	36R	2009	N		215.47109000
L	36R	2010	D		24605.10224400
L	36R	2010	E		7590.53076800
L	36R	2010	N		222.61942000
T	04	1971	D		11.02109800
T	04	1971	E		2.00383600
T	04	1972	D		11.02109800
T	04	1972	E		6.01150800
T	04	1973	D		11.02109800
T	04	1973	E		8.01534400
T	04	1974	D		16.03068800
T	04	1974	E		4.00767200
T	04	1975	D		16.03068800
T	04	1975	E		4.00767200
T	04	1976	D		13.02493400
T	04	1976	E		3.00575400
T	04	1977	D		10.01918000
T	04	1978	D		17.03260600
T	04	1978	E		1.00191800
T	04	1979	D		8.01534400
T	04	1979	E		3.00575400
T	04	1980	D		15.02877000
T	04	1980	E		2.00383600
T	04	1981	D		8.01534400
T	04	1981	E		2.00383600
T	04	1982	D		13.02493400
T	04	1982	E		2.00383600
T	04	1983	D		12.02301600
T	04	1983	E		3.00575400
T	04	1984	D		9.01726200
T	04	1984	E		3.00575400
T	04	1985	D		13.02493400
T	04	1985	E		3.00575400
T	04	1986	D		14.02685200
T	04	1986	E		1.00191800
T	04	1987	D		9.01726200
T	04	1987	E		1.00191800
T	04	1988	D		7.01342600
T	04	1988	E		6.01150800
T	04	1989	D		15.02877000
T	04	1989	E		2.00383600
T	04	1990	D		17.03260600
T	04	1990	E		2.00383600
T	04	1991	D		8.01534400
T	04	1991	E		4.00767200
T	04	1992	D		9.01726200
T	04	1992	E		2.00383600
T	04	1993	D		11.02109800
T	04	1993	E		7.01342600
T	04	1994	D		19.03644200
T	04	1994	E		4.00767200
T	04	1995	D		15.02877000
T	04	1995	E		3.00575400
T	04	1996	D		9.01726200
T	04	1996	E		6.01150800
T	04	1997	D		19.03644200
T	04	1997	E		7.01342600
T	04	1998	D		12.02301600
T	04	1998	E		2.00383600
T	04	1999	D		10.01918000
T	04	1999	E		3.00575400
T	04	2000	D		11.02109800
T	04	2000	E		2.00383600
T	04	2001	D		15.02877000
T	04	2001	E		5.00959000
T	04	2002	D		11.02109800
T	04	2002	E		4.00767200
T	04	2003	D		11.02109800
T	04	2004	D		13.02493400
T	04	2004	E		6.01150800
T	04	2005	D		11.02109800
T	04	2005	E		3.00575400
T	04	2006	D		13.02493400
T	04	2006	E		4.00767200
T	04	2007	D		17.03260600
T	04	2007	E		3.00575400
T	04	2008	D		17.03260600
T	04	2008	E		5.00959000
T	04	2009	D		8.01534400
T	04	2009	E		1.00191800
T	04	2010	D		17.03260600
T	04	2010	E		3.00575400
T	06	1971	D		29.05562200
T	06	1971	E		35.06713000
T	06	1971	N		114.37328000
T	06	1972	D		90.17262000
T	06	1972	E		46.08822800
T	06	1972	N		146.03017000
T	06	1973	D		4.00767200
T	06	1973	E		9.01726200
T	06	1973	N		69.44092000
T	06	1974	D		1.00191800
T	06	1974	E		3.00575400
T	06	1974	N		83.73758000
T	06	1975	D		159.30496200
T	06	1975	E		102.19563600
T	06	1975	N		131.73351000
T	06	1976	D		27.05178600
T	06	1976	E		13.02493400
T	06	1976	N		86.80115000
T	06	1977	D		5.00959000
T	06	1977	E		44.08439200
T	06	1977	N		91.90710000
T	06	1978	D		1.00191800
T	06	1978	E		4.00767200
T	06	1978	N		66.37735000
T	06	1979	D		64.12275200
T	06	1979	E		116.22248800
T	06	1979	N		92.92829000
T	06	1980	D		24.04603200
T	06	1980	E		10.01918000
T	06	1980	N		75.56806000
T	06	1981	D		2.00383600
T	06	1981	E		6.01150800
T	06	1981	N		74.54687000
T	06	1982	D		26.04986800
T	06	1982	E		3.00575400
T	06	1982	N		56.16545000
T	06	1983	D		60.11508000
T	06	1983	E		9.01726200
T	06	1983	N		54.12307000
T	06	1984	D		57.10932600
T	06	1984	E		58.11124400
T	06	1984	N		79.65282000
T	06	1985	D		4.00767200
T	06	1985	E		7.01342600
T	06	1985	N		49.01712000
T	06	1986	D		4.00767200
T	06	1986	E		6.01150800
T	06	1986	N		84.75877000
T	06	1987	D		124.23783200
T	06	1987	E		8.01534400
T	06	1987	N		61.27140000
T	06	1988	D		7.01342600
T	06	1988	E		10.01918000
T	06	1988	N		58.20783000
T	06	1989	D		1.00191800
T	06	1989	E		6.01150800
T	06	1989	N		61.27140000
T	06	1990	D		14.02685200
T	06	1990	E		8.01534400
T	06	1990	N		58.20783000
T	06	1991	D		80.15344000
T	06	1991	E		86.16494800
T	06	1991	N		94.97067000
T	06	1992	D		319.61184200
T	06	1992	E		111.21289800
T	06	1992	N		95.99186000
T	06	1993	D		1.00191800
T	06	1993	E		47.09014600
T	06	1993	N		64.33497000
T	06	1994	D		54.10357200
T	06	1994	E		27.05178600
T	06	1994	N		101.09781000
T	06	1995	D		26.04986800
T	06	1995	E		5.00959000
T	06	1995	N		69.44092000
T	06	1996	D		48.09206400
T	06	1996	E		120.23016000
T	06	1996	N		98.03424000
T	06	1997	D		27.05178600
T	06	1997	E		6.01150800
T	06	1997	N		81.69520000
T	06	1998	D		4.00767200
T	06	1998	E		5.00959000
T	06	1998	N		50.03831000
T	06	1999	D		41.07863800
T	06	1999	E		14.02685200
T	06	1999	N		107.22495000
T	06	2000	E		2.00383600
T	06	2000	N		52.08069000
T	06	2001	D		3.00575400
T	06	2001	E		10.01918000
T	06	2001	N		88.84353000
T	06	2002	D		34.06521200
T	06	2002	E		7.01342600
T	06	2002	N		88.84353000
T	06	2003	D		59.11316200
T	06	2003	E		45.08631000
T	06	2003	N		125.60637000
T	06	2004	D		58.11124400
T	06	2004	E		8.01534400
T	06	2004	N		43.91117000
T	06	2005	D		2.00383600
T	06	2005	E		37.07096600
T	06	2005	N		68.41973000
T	06	2006	D		1.00191800
T	06	2006	E		3.00575400
T	06	2006	N		58.20783000
T	06	2007	E		41.07863800
T	06	2007	N		64.33497000
T	06	2008	D		9.01726200
T	06	2008	E		8.01534400
T	06	2008	N		88.84353000
T	06	2009	D		5.00959000
T	06	2009	E		8.01534400
T	06	2009	N		67.39854000
T	06	2010	D		80.15344000
T	06	2010	E		68.13042400
T	06	2010	N		116.41566000
T	09	1971	D		13061.00304800
T	09	1971	E		2351.50154600
T	09	1971	N		100.07662000
T	09	1972	D		14435.63454400
T	09	1972	E		2258.32317200
T	09	1972	N		51.05950000
T	09	1973	D		10753.58589400
T	09	1973	E		1807.46007200
T	09	1973	N		84.75877000
T	09	1974	D		9072.36749000
T	09	1974	E		1507.88659000
T	09	1974	N		36.76284000
T	09	1975	D		11486.98987000
T	09	1975	E		2721.20928800
T	09	1975	N		74.54687000
T	09	1976	D		13341.54008800
T	09	1976	E		2942.63316600
T	09	1976	N		93.94948000
T	09	1977	D		11829.64582600
T	09	1977	E		2169.15247000
T	09	1977	N		73.52568000
T	09	1978	D		12513.95582000
T	09	1978	E		2740.24573000
T	09	1978	N		82.71639000
T	09	1979	D		11982.93928000
T	09	1979	E		2478.74513200
T	09	1979	N		89.86472000
T	09	1980	D		11308.64846600
T	09	1980	E		2351.50154600
T	09	1980	N		80.67401000
T	09	1981	D		11528.06850800
T	09	1981	E		2509.80459000
T	09	1981	N		111.30971000
T	09	1982	D		11798.58636800
T	09	1982	E		2250.30782800
T	09	1982	N		59.22902000
T	09	1983	D		9345.89110400
T	09	1983	E		2154.12370000
T	09	1983	N		91.90710000
T	09	1984	D		12785.47559800
T	09	1984	E		2629.03283200
T	09	1984	N		80.67401000
T	09	1985	D		12145.24999600
T	09	1985	E		2525.83527800
T	09	1985	N		58.20783000
T	09	1986	D		11012.08073800
T	09	1986	E		2146.10835600
T	09	1986	N		76.58925000
T	09	1987	D		11867.71871000
T	09	1987	E		2567.91583400
T	09	1987	N		99.05543000
T	09	1988	D		9385.96782400
T	09	1988	E		2478.74513200
T	09	1988	N		79.65282000
T	09	1989	D		9675.52212600
T	09	1989	E		2123.06424200
T	09	1989	N		76.58925000
T	09	1990	D		7115.62163600
T	09	1990	E		1507.88659000
T	09	1990	N		78.63163000
T	09	1991	D		11852.68994000
T	09	1991	E		2023.87436000
T	09	1991	N		44.93236000
T	09	1992	D		10021.18383600
T	09	1992	E		1977.78613200
T	09	1992	N		38.80522000
T	09	1993	D		11390.80574200
T	09	1993	E		1999.82832800
T	09	1993	N		99.05543000
T	09	1994	D		9998.13972200
T	09	1994	E		2306.41523600
T	09	1994	N		82.71639000
T	09	1995	D		11169.38186400
T	09	1995	E		2251.30974600
T	09	1995	N		78.63163000
T	09	1996	D		14519.79565600
T	09	1996	E		2815.38958000
T	09	1996	N		70.46211000
T	09	1997	D		11136.31857000
T	09	1997	E		2471.73170600
T	09	1997	N		47.99593000
T	09	1998	D		8985.20062400
T	09	1998	E		1861.56364400
T	09	1998	N		50.03831000
T	09	1999	D		8485.24354200
T	09	1999	E		1892.62310200
T	09	1999	N		54.12307000
T	09	2000	D		7411.18744600
T	09	2000	E		1984.79955800
T	09	2000	N		88.84353000
T	09	2001	D		9867.89038200
T	09	2001	E		1894.62693800
T	09	2001	N		63.31378000
T	09	2002	D		11581.17016200
T	09	2002	E		2114.04698000
T	09	2002	N		61.27140000
T	09	2003	D		10678.44204400
T	09	2003	E		2158.13137200
T	09	2003	N		65.35616000
T	09	2004	D		8247.78897600
T	09	2004	E		1933.70174000
T	09	2004	N		97.01305000
T	09	2005	D		9616.40896400
T	09	2005	E		1809.46390800
T	09	2005	N		71.48330000
T	09	2006	D		8803.85346600
T	09	2006	E		1644.14743800
T	09	2006	N		72.50449000
T	09	2007	D		8494.26080400
T	09	2007	E		1867.57515200
T	09	2007	N		86.80115000
T	09	2008	D		8987.20446000
T	09	2008	E		1652.16278200
T	09	2008	N		61.27140000
T	09	2009	D		8425.12846200
T	09	2009	E		1683.22224000
T	09	2009	N		74.54687000
T	09	2010	D		10292.70361400
T	09	2010	E		1906.64995400
T	09	2010	N		35.74165000
T	18C	1971	D		463.88803400
T	18C	1971	E		220.42196000
T	18C	1971	N		291.03915000
T	18C	1972	D		801.53440000
T	18C	1972	E		383.73459400
T	18C	1972	N		285.93320000
T	18C	1973	D		565.08175200
T	18C	1973	E		213.40853400
T	18C	1973	N		297.16629000
T	18C	1974	D		523.00119600
T	18C	1974	E		294.56389200
T	18C	1974	N		233.85251000
T	18C	1975	D		565.08175200
T	18C	1975	E		313.60033400
T	18C	1975	N		325.75961000
T	18C	1976	D		370.70966000
T	18C	1976	E		554.06065400
T	18C	1976	N		270.61535000
T	18C	1977	D		561.07408000
T	18C	1977	E		327.62718600
T	18C	1977	N		278.78487000
T	18C	1978	D		525.00503200
T	18C	1978	E		261.50059800
T	18C	1978	N		300.22986000
T	18C	1979	D		575.10093200
T	18C	1979	E		401.76911800
T	18C	1979	N		309.42057000
T	18C	1980	D		477.91488600
T	18C	1980	E		256.49100800
T	18C	1980	N		317.59009000
T	18C	1981	D		308.59074400
T	18C	1981	E		319.61184200
T	18C	1981	N		280.82725000
T	18C	1982	D		587.12394800
T	18C	1982	E		333.63869400
T	18C	1982	N		301.25105000
T	18C	1983	D		443.84967400
T	18C	1983	E		246.47182800
T	18C	1983	N		306.35700000
T	18C	1984	D		518.99352400
T	18C	1984	E		342.65595600
T	18C	1984	N		325.75961000
T	18C	1985	D		423.81131400
T	18C	1985	E		272.52169600
T	18C	1985	N		327.80199000
T	18C	1986	D		434.83241200
T	18C	1986	E		257.49292600
T	18C	1986	N		334.95032000
T	18C	1987	D		634.21409400
T	18C	1987	E		373.71541400
T	18C	1987	N		398.26410000
T	18C	1988	D		430.82474000
T	18C	1988	E		327.62718600
T	18C	1988	N		347.20460000
T	18C	1989	D		445.85351000
T	18C	1989	E		328.62910400
T	18C	1989	N		313.50533000
T	18C	1990	D		362.69431600
T	18C	1990	E		278.53320400
T	18C	1990	N		245.08560000
T	18C	1991	D		422.80939600
T	18C	1991	E		362.69431600
T	18C	1991	N		255.29750000
T	18C	1992	D		576.10285000
T	18C	1992	E		213.40853400
T	18C	1992	N		376.81911000
T	18C	1993	D		524.00311400
T	18C	1993	E		367.70390600
T	18C	1993	N		360.48007000
T	18C	1994	D		447.85734600
T	18C	1994	E		320.61376000
T	18C	1994	N		298.18748000
T	18C	1995	D		563.07791600
T	18C	1995	E		307.58882600
T	18C	1995	N		339.03508000
T	18C	1996	D		958.83552600
T	18C	1996	E		515.98777000
T	18C	1996	N		334.95032000
T	18C	1997	D		641.22752000
T	18C	1997	E		296.56772800
T	18C	1997	N		305.33581000
T	18C	1998	D		515.98777000
T	18C	1998	E		430.82474000
T	18C	1998	N		321.67485000
T	18C	1999	D		693.32725600
T	18C	1999	E		193.37017400
T	18C	1999	N		310.44176000
T	18C	2000	D		795.52289200
T	18C	2000	E		407.78062600
T	18C	2000	N		417.66671000
T	18C	2001	D		472.90529600
T	18C	2001	E		242.46415600
T	18C	2001	N		315.54771000
T	18C	2002	D		630.20642200
T	18C	2002	E		372.71349600
T	18C	2002	N		335.97151000
T	18C	2003	D		963.84511600
T	18C	2003	E		135.25893000
T	18C	2003	N		211.38633000
T	18C	2004	D		615.17765200
T	18C	2004	E		266.51018800
T	18C	2004	N		307.37819000
T	18C	2005	D		548.04914600
T	18C	2005	E		272.52169600
T	18C	2005	N		322.69604000
T	18C	2006	D		609.16614400
T	18C	2006	E		285.54663000
T	18C	2006	N		301.25105000
T	18C	2007	D		550.05298200
T	18C	2007	E		261.50059800
T	18C	2007	N		284.91201000
T	18C	2008	D		692.32533800
T	18C	2008	E		457.87652600
T	18C	2008	N		348.22579000
T	18C	2009	D		486.93214800
T	18C	2009	E		354.67897200
T	18C	2009	N		357.41650000
T	18C	2010	D		433.83049400
T	18C	2010	E		271.51977800
T	18C	2010	N		238.95846000
T	18L	1971	D		46681.36345600
T	18L	1971	E		11547.10495000
T	18L	1971	N		357.41650000
T	18L	1972	D		47557.03978800
T	18L	1972	E		12687.28763400
T	18L	1972	N		334.95032000
T	18L	1973	D		43760.77248600
T	18L	1973	E		10540.17736000
T	18L	1973	N		343.11984000
T	18L	1974	D		47849.59984400
T	18L	1974	E		12616.15145600
T	18L	1974	N		432.98456000
T	18L	1975	D		46609.22536000
T	18L	1975	E		11212.46433800
T	18L	1975	N		356.39531000
T	18L	1976	D		44455.10166000
T	18L	1976	E		11070.19198200
T	18L	1976	N		383.96744000
T	18L	1977	D		48128.13304800
T	18L	1977	E		12979.84769000
T	18L	1977	N		360.48007000
T	18L	1978	D		48650.13232600
T	18L	1978	E		12837.57533400
T	18L	1978	N		341.07746000
T	18L	1979	D		51692.95729200
T	18L	1979	E		13143.16032400
T	18L	1979	N		384.98863000
T	18L	1980	D		46384.79572800
T	18L	1980	E		12011.99490200
T	18L	1980	N		353.33174000
T	18L	1981	D		47621.16254000
T	18L	1981	E		11736.46745200
T	18L	1981	N		376.81911000
T	18L	1982	D		52229.98534000
T	18L	1982	E		13743.30920600
T	18L	1982	N		308.39938000
T	18L	1983	D		50056.82519800
T	18L	1983	E		12386.71223400
T	18L	1983	N		370.69197000
T	18L	1984	D		46998.97146200
T	18L	1984	E		12027.02367200
T	18L	1984	N		322.69604000
T	18L	1985	D		50626.91654000
T	18L	1985	E		13032.94934400
T	18L	1985	N		397.24291000
T	18L	1986	D		47585.09349200
T	18L	1986	E		12062.09080200
T	18L	1986	N		336.99270000
T	18L	1987	D		48975.75567600
T	18L	1987	E		12334.61249800
T	18L	1987	N		456.47193000
T	18L	1988	D		49987.69285600
T	18L	1988	E		12750.40846800
T	18L	1988	N		407.45481000
T	18L	1989	D		47442.82113600
T	18L	1989	E		11782.55568000
T	18L	1989	N		349.24698000
T	18L	1990	D		48690.20904600
T	18L	1990	E		12268.48591000
T	18L	1990	N		383.96744000
T	18L	1991	D		47825.55381200
T	18L	1991	E		12690.29338800
T	18L	1991	N		343.11984000
T	18L	1992	D		50114.93644200
T	18L	1992	E		13164.20060200
T	18L	1992	N		388.05220000
T	18L	1993	D		48205.28073400
T	18L	1993	E		11752.49814000
T	18L	1993	N		389.07339000
T	18L	1994	D		48742.30878200
T	18L	1994	E		12330.60482600
T	18L	1994	N		375.79792000
T	18L	1995	D		41494.43397000
T	18L	1995	E		11092.23417800
T	18L	1995	N		312.48414000
T	18L	1996	D		43967.16759400
T	18L	1996	E		10277.67484400
T	18L	1996	N		388.05220000
T	18L	1997	D		47777.46174800
T	18L	1997	E		11735.46553400
T	18L	1997	N		336.99270000
T	18L	1998	D		52553.60485400
T	18L	1998	E		13326.51131800
T	18L	1998	N		414.60314000
T	18L	1999	D		49348.46917200
T	18L	1999	E		12344.63167800
T	18L	1999	N		377.84030000
T	18L	2000	D		53418.26008800
T	18L	2000	E		14100.99393200
T	18L	2000	N		444.21765000
T	18L	2001	D		45723.52984800
T	18L	2001	E		12388.71607000
T	18L	2001	N		334.95032000
T	18L	2002	D		47334.61399200
T	18L	2002	E		12732.37394400
T	18L	2002	N		371.71316000
T	18L	2003	D		46127.30280200
T	18L	2003	E		11045.14403200
T	18L	2003	N		371.71316000
T	18L	2004	D		48857.52935200
T	18L	2004	E		12015.00065600
T	18L	2004	N		394.17934000
T	18L	2005	D		45549.19611600
T	18L	2005	E		11677.35429000
T	18L	2005	N		371.71316000
T	18L	2006	D		50946.52838200
T	18L	2006	E		12725.36051800
T	18L	2006	N		369.67078000
T	18L	2007	D		44128.47639200
T	18L	2007	E		11874.73213600
T	18L	2007	N		353.33174000
T	18L	2008	D		51420.43559600
T	18L	2008	E		13751.32455000
T	18L	2008	N		379.88268000
T	18L	2009	D		50471.61925000
T	18L	2009	E		13131.13730800
T	18L	2009	N		365.58602000
T	18L	2010	D		42985.28795400
T	18L	2010	E		10486.07378800
T	18L	2010	N		346.18341000
T	22	1971	D		10.01918000
T	22	1971	E		9.01726200
T	22	1971	N		1.02119000
T	22	1972	D		9.01726200
T	22	1972	E		11.02109800
T	22	1972	N		1.02119000
T	22	1973	D		26.04986800
T	22	1973	E		14.02685200
T	22	1973	N		5.10595000
T	22	1974	D		17.03260600
T	22	1974	E		8.01534400
T	22	1975	D		11.02109800
T	22	1975	E		4.00767200
T	22	1976	D		23.04411400
T	22	1976	E		3.00575400
T	22	1976	N		1.02119000
T	22	1977	D		23.04411400
T	22	1977	E		5.00959000
T	22	1978	D		19.03644200
T	22	1978	E		7.01342600
T	22	1978	N		5.10595000
T	22	1979	D		22.04219600
T	22	1979	E		4.00767200
T	22	1979	N		1.02119000
T	22	1980	D		27.05178600
T	22	1980	E		7.01342600
T	22	1980	N		3.06357000
T	22	1981	D		19.03644200
T	22	1981	E		3.00575400
T	22	1981	N		1.02119000
T	22	1982	D		19.03644200
T	22	1982	E		8.01534400
T	22	1982	N		2.04238000
T	22	1983	D		26.04986800
T	22	1983	E		14.02685200
T	22	1984	D		18.03452400
T	22	1984	E		6.01150800
T	22	1984	N		3.06357000
T	22	1985	D		8.01534400
T	22	1985	E		5.00959000
T	22	1985	N		2.04238000
T	22	1986	D		26.04986800
T	22	1986	E		9.01726200
T	22	1986	N		3.06357000
T	22	1987	D		21.04027800
T	22	1987	E		4.00767200
T	22	1987	N		2.04238000
T	22	1988	D		19.03644200
T	22	1988	E		7.01342600
T	22	1989	D		18.03452400
T	22	1989	E		5.00959000
T	22	1989	N		2.04238000
T	22	1990	D		19.03644200
T	22	1990	E		4.00767200
T	22	1990	N		4.08476000
T	22	1991	D		19.03644200
T	22	1991	E		2.00383600
T	22	1991	N		2.04238000
T	22	1992	D		28.05370400
T	22	1992	E		5.00959000
T	22	1992	N		4.08476000
T	22	1993	D		23.04411400
T	22	1993	E		6.01150800
T	22	1993	N		3.06357000
T	22	1994	D		37.07096600
T	22	1994	E		10.01918000
T	22	1994	N		5.10595000
T	22	1995	D		22.04219600
T	22	1995	E		5.00959000
T	22	1996	D		12.02301600
T	22	1996	E		4.00767200
T	22	1996	N		1.02119000
T	22	1997	D		15.02877000
T	22	1997	E		2.00383600
T	22	1998	D		26.04986800
T	22	1998	E		6.01150800
T	22	1999	D		21.04027800
T	22	1999	E		6.01150800
T	22	1999	N		2.04238000
T	22	2000	D		22.04219600
T	22	2000	E		9.01726200
T	22	2000	N		1.02119000
T	22	2001	D		22.04219600
T	22	2001	E		2.00383600
T	22	2002	D		22.04219600
T	22	2002	E		4.00767200
T	22	2002	N		1.02119000
T	22	2003	D		16.03068800
T	22	2003	E		6.01150800
T	22	2003	N		1.02119000
T	22	2004	D		27.05178600
T	22	2004	E		11.02109800
T	22	2005	D		21.04027800
T	22	2005	E		3.00575400
T	22	2006	D		25.04795000
T	22	2006	E		7.01342600
T	22	2006	N		1.02119000
T	22	2007	D		16.03068800
T	22	2007	E		4.00767200
T	22	2007	N		1.02119000
T	22	2008	D		21.04027800
T	22	2008	E		5.00959000
T	22	2008	N		1.02119000
T	22	2009	D		19.03644200
T	22	2009	E		6.01150800
T	22	2010	D		14.02685200
T	22	2010	E		4.00767200
T	22	2010	N		1.02119000
T	24	1971	D		56470.10231600
T	24	1971	E		14650.04499600
T	24	1971	N		4571.86763000
T	24	1972	D		57413.90907200
T	24	1972	E		14905.53408600
T	24	1972	N		4608.63047000
T	24	1973	D		59510.92344600
T	24	1973	E		14856.44010400
